Number,Catch_length,Catch_weight,Catch_date,Catch_location,Recaptures,Recapture_weight,Catch_method,Recapture_location,specificity grade,Recapture_lon,Recapture_lat,Recapture_date,Recapture_length,Recapture_method,Tag,Remark,Catch_lon,Catch_lat
2721,20.2,86,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2722,12.1,13,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2723,18.1,56,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2724,11.3,13,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2725,11.4,14,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2726,19.5,83,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2727,18.8,75,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2728,34.9,407,25/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2729,36.1,482,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2730,28.3,270,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2731,12.3,23,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2732,11.9,20,26/09/2017,Zeebrugge_Oostdam,"Terug te Zeebrugge(fuik) op 08/10/2017 - 11,9cm-20gr,",20,fyke,Zeebrugge,2,3.2,51.35,8/10/2017,11.9,fyke,,,3.2165,51.3573
2733,11.8,22,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2734,11.7,17,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2735,11.5,16,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2736,20,97,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2737,11.5,23,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2738,12.3,25,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2739,11.9,27,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2740,11,23,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2741,11.5,26,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2742,11,23,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2743,11,22,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2744,12,28,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2745,11,24,26/09/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2746,11.4,17,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2747,11.8,19,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2748,12.2,20,8/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2749,26.6,197,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2750,12.4,20,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2751,15.1,37,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2752,11.7,14,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2753,12,16,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2754,20,92,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2755,12.2,20,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2756,11.6,19,9/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2757,12.4,17,10/10/2017,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2758,22.9,133,6/05/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2759,25,190,27/06/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2760,24,NA,11/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2761,23.5,NA,11/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2762,23,NA,11/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2763,25,NA,11/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2764,20.5,NA,11/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2765,25.5,183,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2766,23,137,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2767,22,115,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2768,21,104,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2769,21.5,124,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2770,24.2,157,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2771,23.1,145,12/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2772,43.1,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2773,53.2,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2774,58,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2775,63.5,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2776,61.5,NA,2/07/2018,Zeebrugge_Westdam,Terug te Zeebrugge(hengel) op 15/07/2018,NA,angling_boat,Zeebrugge,2,3.2,51.35,15/07/2018,NA,angling,,,3.1833,51.3617
2777,45,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2778,45.5,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2779,42,NA,2/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2781,60.5,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2782,40.5,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2783,34,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2784,70,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2785,41,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2786,43,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2787,38.5,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2788,38.2,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2789,47,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2790,42.5,NA,15/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2801,38,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2802,42,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2803,57,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2804,51,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2805,54,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2806,52,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3680,,3.1833,51.3617
2807,66,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3682,,3.1833,51.3617
2808,58,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3684,,3.1833,51.3617
2809,59,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3686,,3.1833,51.3617
2810,49,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3688,,3.1833,51.3617
2811,61,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3690,,3.1833,51.3617
2812,46,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3692,,3.1833,51.3617
2813,53,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3694,,3.1833,51.3617
2814,55,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3696,,3.1833,51.3617
2815,46,NA,1/07/2018,Zeebrugge_Westdam,"terug te Zeebrugge(hengel)op 06/10/2018-46,5cm-1220",1220,angling_boat,Zeebrugge,2,3.2,51.35,6/10/2018,46.5,angling,A69-9006-3698,,3.1833,51.3617
2816,61,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3700,,3.1833,51.3617
2817,53,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3702,,3.1833,51.3617
2818,59,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3704,,3.1833,51.3617
2819,55,NA,1/07/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3706,,3.1833,51.3617
2820,38,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2821,38,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2822,39,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2823,43,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2824,42,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2825,48,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2826,21.2,101,11/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2826,45.5,NA,13/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2827,45,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2828,49,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2829,44,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2830,49,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2831,38,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2832,35,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2833,48.5,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2834,40,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2835,45,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2836,42,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2837,34,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2838,45.5,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2839,42,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2840,48.5,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2841,45,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2842,45.5,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2843,NA,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2844,44,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2845,48.5,NA,20/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2846,31,NA,21/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2847,42,NA,21/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2848,44,NA,21/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2849,37,NA,21/07/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2850,42,NA,21/07/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2851,43,NA,21/07/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2852,67,NA,21/07/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2853,40,610,21/08/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-934,,3.1833,51.3617
2854,42,950,21/08/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2855,42,1100,21/08/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2856,48.5,1500,21/08/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2857,50,1780,21/08/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2858,40,NA,30/06/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2859,43,NA,30/06/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2860,42.3,NA,30/06/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2862,38,NA,21/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
2863,36.5,NA,21/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
2864,40.5,NA,21/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
2866,39,NA,21/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
2867,38,NA,28/09/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
2868,34.5,NA,3/11/2019,Zeebrugge_Boudewijn,,,angling_boat,,,,,,,,,,3.2032,51.3074
2869,32.5,NA,3/11/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2870,40.5,NA,3/11/2019,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2871,16,48,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2872,15.5,41,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2873,15.5,42,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2874,14.5,36,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2875,32.5,387,12/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2876,22.4,126,12/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2877,25.5,192,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2878,27.4,236,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2879,27.5,241,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2880,24.4,156,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2881,18.4,74,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2882,20.6,110,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2883,17.5,70,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2884,17.2,62,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2885,17,68,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2886,16.6,69,17/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2887,36.5,510,18/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2888,29.4,275,18/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2889,18.3,67,18/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2890,16.4,54,18/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2891,22,114,26/08/2018,Zeebrugge_Boudewijn,,,line_fishing,,,,,,,,,,3.2032,51.3074
2892,44,894,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3642,,3.1833,51.3617
2893,45.5,1070,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3656,,3.1833,51.3617
2894,42.5,855,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3670,,3.1833,51.3617
2895,42.5,850,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3644,,3.1833,51.3617
2897,48.5,1298,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3658,,3.1833,51.3617
2898,32.5,383,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2899,47,1165,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3672,,3.1833,51.3617
2900,41,883,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3646,,3.1833,51.3617
2901,15.5,67,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2902,15.4,61,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2903,14.5,41,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2904,16.3,63,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2905,14.4,50,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2906,15.8,66,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2907,15,58,4/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2908,20.7,93,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2909,16.3,52,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2910,21.4,103,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2911,18.8,74,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2912,17.6,63,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2913,14.7,35,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2914,16.5,54,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2915,15,39,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2916,15.4,45,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2917,16,45,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2918,16.5,55,6/08/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
2920,47,1369,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3660,,3.1833,51.3617
2921,29.5,320,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2922,31,300,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2923,43,967,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3674,,3.1833,51.3617
2924,43.5,982,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3648,,3.1833,51.3617
2925,41,823,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3662,,3.1833,51.3617
2926,36,520,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,,,3.1833,51.3617
2927,41,914,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3676,,3.1833,51.3617
2928,38.2,685,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2929,38,706,6/10/2018,Zeebrugge_Westdam,,,angling_boat,,,,,,,,A69-9006-3650,,3.1833,51.3617
2930,18.1,72,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2931,13,25,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2932,11,17,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2933,12,22,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2934,12,19,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2935,11.6,19,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2936,11,15,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2937,11,16,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2938,47,1220,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2939,29.5,251,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2940,23,115,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2941,20.1,68,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2942,22,114,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2943,11,14,11/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2944,13,25,12/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2945,20,89,12/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2946,22.3,111,12/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2947,12.5,25,12/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2948,11.5,17,12/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2949,11,15,12/10/2018,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2950,50,1800,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2951,49,1580,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2952,39.9,950,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2953,31,365,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2954,45,1060,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2955,44.6,1035,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2956,45.6,1040,24/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2957,12,10,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2958,14.3,25,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2959,23.5,109,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2960,12.4,21,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2961,11,12,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2962,12.7,20,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2963,12.2,16,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2964,12.1,17,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2965,11.5,13,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2966,44,740,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2967,30.5,242,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2968,23.5,97,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2969,19,50,22/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2970,23.2,138,23/04/2019,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
2971,36.5,540,17/05/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2972,38,620,17/05/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2973,30.5,298,17/05/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2974,32,332,17/05/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2975,39,565,17/05/2019,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2976,33,370,10/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
2977,34,430,15/10/2018,Zeebrugge_Sas,,,line_fishing,,,,,,,,,,3.2191,51.3315
